tracker_id,solo_Kills,solo_RideDistance
147682,0.000542,0
110211,0.000181,0.000582
38606,0.009221,0.007667
51853,0.007232,0.006857
155528,0.005424,0.005404
140830,0.050624,0.0278
1476,0.015368,0.018066
78074,0.031278,0.042252
20373,0.04068,0.036395
37493,0.071235,0.167809
132985,0.028385,0.015387
2538,0.045742,0.079383
179763,0.008859,0.004174
89472,0.020069,0.023951
119757,0.024769,0.035361
149498,0.018442,0.01574
34928,0.01121,0.008943
115858,0.011571,0.013516
31719,0.003074,0.002221
53579,0.032182,0.045537
148793,0.016634,0.028103
81190,0.022781,0.028304
136389,0.023504,0.024957
203313,0.012294,0.013153
218920,0.0226,0.05682
66922,0.00452,0.003022
7231,0.005786,0.000416
208065,0.010667,0.009638
142552,0.005786,0.004366
111928,0.007955,0.004659
216268,0.014283,0.011005
162586,0.000723,0.000803
104292,0.050985,0.028801
141037,0.031821,0.05873
188027,0.051166,0.049204
178374,0.008136,0.010879
84949,0.018622,0.01448
195978,0.001085,0.000113
41584,0.01139,0.02506
177793,0.013922,0.020701
213997,0.000723,0.000121
211375,0.027301,0.027119
43166,0.019346,0.02464
43433,0.026577,0.02403
188865,0.013922,0.007604
142777,0.037968,0.049752
209110,0.001266,0.000756
210290,0.003254,0.004802
178663,0.039233,0.0268
123520,0.014826,0.010966
26847,0.033086,0.015128
77223,0.040499,0.070842
79461,0.002893,0.001768
73439,0.004158,0.0033
169744,0.049901,0.055076
36806,0.017538,0.011466
147176,0.009402,0.025109
122741,0.001085,0.001295
162465,0.016634,0.026774
210047,0.025673,0.011095
180348,0.028024,0.011196
99204,0.008859,0.005704
118629,0.009582,0.010461
91009,0.013018,0.025259
76883,0.005243,0.007808
95336,0.000904,0.000577
78145,0.010486,0.032736
84198,0.009944,0.005454
184345,0.012294,0.007297
160236,0.026577,0.073989
89300,0.00669,0.011607
15328,0.057856,0.024906
72330,0,0
198390,0.01121,0.013494
76113,0.001446,0.002606
178255,0.009944,0.016992
66152,0.010667,0.006416
52816,0.010306,0.00434
20467,0.033267,0.409244
158195,0.027301,0.024804
126980,0.003797,0.002947
141096,0.007955,0.018345
161800,0.012475,0.017506
193649,0.003978,0.003055
13311,0.044296,0.019962
154247,0.001266,0.000846
151935,0.011571,0.007219
131784,0.001266,0.001463
219542,0.013379,0.00198
94482,0.023685,0.028045
123694,0.043753,0.020795
30143,0.008498,0.003387
106296,0.004339,0.002928
83994,0.010848,0.006718
77611,0.006328,0.003634
40077,0.015187,0.026573
1658,0.020069,0.015024
157113,0.009221,0.008039
10190,0.008136,0.017916
42671,0.011933,0.009715
66720,0.001627,0.002115
134013,0.014102,0.015302
102852,0.028024,0.030736
153080,0.007051,0.009302
29177,0.147351,0.094361
3731,0.01121,0.007236
178245,0.012475,0.001928
17592,0.026758,0.017493
209468,0.022238,0.017485
135870,0.010306,0.008056
123911,0.032544,0.036098
149557,0.004701,0.006467
64662,0.02495,0.025419
38941,0.004339,0.002536
120310,0.022961,0.036071
201307,0.005786,0.003252
61606,0.043392,0.040118
12926,0.004339,0.001971
131256,0.002531,0.001511
14453,0.053517,0.023646
160683,0.032363,0.038385
147412,0.108841,0.134715
89825,0.025673,0.035156
158443,0.02712,0.025865
92104,0.014645,0.013143
190765,0.035075,0.037401
93882,0.004701,0.001428
65049,0.008136,0.00902
182379,0.005062,0.001753
101908,0.013018,0.01913
159975,0.019526,0.016113
194128,0.014102,0.017032
104432,0.010486,0.000765
6,0.008498,0.017647
33056,0.011752,0.007996
1172,0.051889,0.039023
101643,0.003797,0.002624
187466,0.003797,0.009416
174485,0.01808,0.029359
38665,0.048635,0.069958
195932,0.013379,0.009114
108432,0.015368,0.012404
160169,0.038872,0.012278
159689,0.021515,0.013555
103383,0.001989,0.001033
144320,0.00452,0.003146
83743,0.001446,0.000479
45276,0.004339,0.002918
142961,0.017357,0.005162
183274,0.008136,0.004688
68927,0.03164,0.019237
129416,0.02043,0.019811
184536,0.017538,0.034551
103880,0.032544,0.015897
73328,0.005605,0.005187
23089,0.005424,0.002169
10313,0.004339,0.002871
147619,0.033629,0.008421
120117,0.033809,0.067241
128016,0.014645,0.010952
210754,0.003074,0.001148
110842,0.028928,0.016331
212223,0.01808,0.008008
116363,0.019165,0.033627
54927,0.012475,0.015244
135634,0.000542,0.000562
214826,0,0
43819,0.013741,0.04298
94716,0.004882,0.006716
85692,0.001266,0.000303
58703,0.030736,0.04738
166609,0.050624,0.054642
85118,0.031278,0.03593
144011,0.033448,0.040274
56806,0.018622,0.044986
67420,0.064184,0.210114
108535,0.01121,0.018853
81547,0.004339,0.001242
130737,0.00235,0.001867
159621,0.005605,0.001885
71992,0.005243,0.002251
71697,0.018984,0.013237
146016,0.006509,0.003617
45747,0.021334,0.012206
197991,0.017718,0.011916
208807,0.014645,0.028325
128637,0.001446,0
208357,0.001085,0.001344
33885,0.016091,0.020707
19491,0.011029,0.006871
6843,0.006509,0.002632
142110,0.068161,0.062253
68349,0.021334,0.005544
47761,0.000904,0.003155
5397,0.013741,0.017754
182232,0.005424,0.008631
105177,0.022238,0.019976
127246,0.00904,0.007121
198820,0.000181,0.000589
205883,0.002712,0.000817
64540,0.010125,0.008654
122222,0.016995,0.009512
40244,0.021334,0.034405
167057,0,0
45962,0.001446,0.000799
25061,0.036883,0.06459
193936,0.001085,0
70723,0.000362,0.000388
94665,0.000904,0
217774,0.004701,0.017227
32011,0.041765,0.100763
161540,0.00904,0.022732
22902,0.037064,0.073442
206526,0.024227,0.020591
211196,0.011933,0.036809
197002,0.01591,0.007314
104163,0.064545,0.08691
32099,0.059664,0.067341
213095,0.005605,0.013573
61398,0.019888,0.013631
40989,0.08154,0.065175
130707,0.021153,0.018276
122198,0.054601,0.127286
203758,0.017538,0.038296
106379,0.004701,0.005116
105228,0.011933,0.006566
213011,0.030374,0.029539
207106,0.025131,0.03663
192442,0.016634,0.002607
71131,0.008317,0.002629
24344,0.017899,0.017428
203536,0.014464,0.011197
109224,0.009402,0.003113
48699,0.032001,0.034519
15487,0.059664,0.055361
154970,0.022781,0.038537
132588,0.047008,0.01327
197457,0.007051,0.004495
60289,0.102875,0.080355
52863,0.006328,0.006618
32404,0.001266,0.00252
5313,0.016453,0.015904
48275,0.024227,0.021196
97370,0.020973,0.022791
190150,0.009763,0.023303
46627,0.000904,0.001514
46958,0.010306,0.011129
72378,0.015006,0.014748
23056,0.001446,0.002139
113712,0.017718,0.021753
61983,0.035437,0.064909
170582,0.02712,0.021517
131858,0.03851,0.02529
42703,0.047189,0.027638
218134,0.005966,0.00806
165106,0.016272,0.01807
104703,0.00217,0.000117
120747,0.029651,0.016886
91072,0.035075,0.012136
76926,0.019346,0.02402
217910,0.026035,0.016275
178745,0.018442,0.014254
82479,0.064907,0.078643
131531,0.00235,0.004492
52638,0.017357,0.014146
19329,0.000904,0.000423
127669,0.011029,0.080692
165349,0.00452,0.002141
99545,0.009221,0.002658
16090,0.095824,0.061903
159309,0.041041,0.014607
217664,0,0.000358
53349,0.000362,0.001226
159986,0.003616,0.004311
21477,0.009944,0.007389
78850,0.050262,0.078033
140688,0.025312,0.029011
36383,0.00687,0.005599
130608,0.001627,0
78844,0.00217,0.000227
100549,0.00904,0.006319
38272,0.011752,0.011371
148163,0.011933,0.03142
44868,0.013018,0.014975
172609,0.001266,0.003311
206268,0.001627,0.00046
113500,0.003074,0.006871
83337,0.013018,0.018139
107054,0.009944,0.011726
171141,0.001085,0.001472
211953,0.01591,0.039763
11901,0.02712,0.048058
142610,0.016091,0.016367
123894,0.007774,0.005614
58646,0.041945,0.088781
8876,0.06798,0.065451
47913,0.018622,0.002515
52772,0.017718,0.009843
88280,0.012475,0.046469
156868,0.011029,0.013985
150965,0.012114,0.002488
51004,0.057675,0.15934
31283,0.011571,0.015874
38988,0.007051,0.001838
26666,0.026758,0.033571
91799,0.014464,0.010002
14854,0.005243,0.003878
88873,0.038691,0.014165
106928,0.004701,0.00295
30915,0.026035,0.024095
49345,0.000723,0
43569,0.075212,0.084731
42913,0.054421,0.054464
95033,0.006509,0.005313
86518,0.0226,0.029037
24124,0.000181,0.000662
179471,0,0.00059
36779,0.00452,0.003853
117269,0.046827,0.063167
135429,0.007051,0.008446
170302,0.001085,0.001189
127163,0.032182,0.024799
31173,0.010667,0.007994
168641,0.060749,0.033276
29187,0.013018,0.004185
98065,0.008136,0.00204
16684,0.01591,0.012796
126599,0.013379,0.004427
141693,0.007413,0.005798
121896,0.013018,0.008838
24121,0.01808,0.009414
131873,0.008498,0.018927
149455,0.018803,0.03271
23345,0.027301,0.086088
178716,0.011933,0.0116
13117,0.028928,0.013642
175071,0.013379,0.020012
156650,0.00235,0.005718
46212,0.008859,0.016143
128390,0.016634,0.008223
40408,0.024227,0.026089
154208,0.019346,0.006894
195424,0.005786,0.007114
79212,0.000362,0.000365
15691,0.012114,0.007857
108914,0.005062,0.004738
179623,0.005605,0.008619
175043,0.00217,0.000964
181573,0.007413,0.008289
4218,0.049358,0.097853
67017,0.003797,0.005992
211865,0.021877,0.020628
163775,0.033809,0.016271
71089,0.044296,0.06804
152144,0.038691,0.033075
134000,0.050262,0.033218
175280,0.007594,0.005943
37613,0.009402,0.009754
1652,0.061291,0.063145
70393,0.012656,0.007036
46477,0.051166,0.044649
34645,0.005424,0.010485
156199,0.009582,0.012449
200347,0.015549,0.015618
106978,0.010486,0.008464
141682,0.017357,0.02322
158106,0.040137,0.050998
3655,0.035075,0.020211
157678,0.032544,0.091092
141516,0.001266,0.00115
50993,0.032182,0.03371
216938,0.003616,0.001367
99579,0.021153,0.011032
120863,0.032905,0.024459
182582,0.00235,0.000802
172195,0.016272,0.025741
73335,0.008859,0.014292
76127,0.012294,0.019984
217828,0.010306,0.005847
215415,0.012837,0.06771
195698,0.027301,0.023752
185218,0.023323,0.009959
188812,0.015549,0.023154
181427,0,0
112871,0.009221,0.00739
219359,0.007955,0.008469
219449,0.001808,0.000644
175228,0.025854,0.010916
26683,0.018622,0.038757
99588,0.037425,0.05614
100594,0.028205,0.02881
34284,0.060568,0.132325
121712,0.110649,0.060734
194439,0.012837,0.022191
47877,0.010306,0.004361
159681,0.005243,0.002399
172357,0.004882,0.004704
73369,0.030917,0.035801
200387,0.039776,0.03146
179288,0.015187,0.013804
122432,0.015187,0.014603
107224,0.00904,0.017466
174493,0.001808,0
126913,0.004158,0.009219
123040,0.010486,0.008142
16392,0.007594,0.003852
142649,0.023685,0.064309
26185,0.018984,0.0082
117897,0.016091,0.03151
210580,0.132526,0.115565
118574,0.024046,0.021906
147356,0.018261,0.026161
192383,0.011752,0.025121
206145,0.006328,0.006692
170358,0.009582,0.002877
100810,0,0.000973
126397,0.011933,0.014645
139882,0.018622,0.018538
207578,0.136865,0.15471
99085,0.053697,0.047142
128416,0.052432,0.068223
16355,0.000542,0
152986,0.005243,0.010635
98357,0.019346,0.099343
17532,0.013922,0.023869
14636,0.05207,0.043278
84290,0.00235,0.002718
96724,0.022057,0.010156
24414,0.031459,0.019278
189898,0.019346,0.023087
44704,0.013198,0.007385
217216,0.002531,0.001849
11382,0.016814,0.024028
90023,0.005062,0.003612
107687,0.011571,0.010404
216834,0.00687,0.006428
163405,0.024408,0.021066
44522,0.01139,0.017177
159875,0.007413,0.011216
64274,0.010667,0.008987
49544,0.009944,0.007719
8888,0.018803,0.018137
97737,0.005424,0.005176
130959,0.089676,0.210467
203214,0.001085,0.000114
172498,0.000181,0
60885,0.050624,0.033102
16043,0.010306,0.024214
89655,0.02043,0.009224
81886,0.003797,0.006871
1735,0.003797,0.001533
67534,0.017899,0.014479
173519,0.037606,0.017537
45824,0.018261,0.030828
144796,0.053697,0.048069
133836,0.03851,0.047233
152016,0.025312,0.027138
77659,0.078105,0.15114
97638,0.022419,0.041278
17608,0.01139,0.010182
62790,0.012475,0.007833
107986,0.022419,0.014367
129170,0.014102,0.017495
92716,0.004339,0.001784
11146,0.030374,0.008567
70875,0.016272,0.059414
206533,0.011571,0.010909
87540,0.032725,0.02014
103648,0.001808,0.000652
74179,0.011752,0.014188
117021,0.003797,0.001125
115156,0.001266,0.000388
48852,0.051166,0.083819
77527,0.05424,0.041803
29302,0.015006,0.007087
214100,0.023504,0.025826
72105,0.005605,0.004186
212241,0.006147,0.005076
145458,0.017357,0.034737
80953,0.01139,0.02065
153513,0.023323,0.016811
32674,0.057133,0.03602
115560,0.012656,0.017941
79414,0.001989,0.001043
153966,0.006509,0.024409
90619,0.008317,0.004404
113586,0.002712,0.003982
22158,0.042488,0.058623
72179,0.020611,0.029845
211003,0.028928,0.020977
174698,0.017538,0.026031
41874,0.053878,0.043815
78497,0.008859,0.009387
151886,0.022961,0.017889
127499,0.018261,0.03923
189020,0.008498,0.010517
152842,0.032905,0.021555
217731,0.010306,0.014739
55303,0.02947,0.056915
49497,0.015368,0.040249
96510,0.025673,0.04421
26046,0.001085,0.000205
209261,0.014826,0.019806
175586,0.012114,0.037714
175022,0.044296,0.011526
125199,0,0
34281,0.005786,0.005617
66294,0.007413,0.008107
19050,0.008859,0.003124
125837,0.044115,0.062942
16896,0.044657,0.032192
149022,0.046285,0.032087
27440,0.017899,0.014532
31008,0.015006,0.010217
94402,0.043211,0.045379
147980,0.036702,0.044133
104205,0.005424,0.007094
46508,0.001266,0.000623
115088,0.021153,0.024785
170297,0.026939,0.012169
207940,0.016634,0.004434
172971,0.096366,0.068951
131905,0.016634,0.047027
91384,0.007774,0.004224
178476,0.03851,0.048954
26372,0.030193,0.057958
103411,0.020611,0.02826
169339,0.001808,0.00059
167108,0.005605,0.002106
124938,0.032001,0.040076
20492,0.000181,0
166298,0.010486,0.002745
117602,0.011029,0.031828
148273,0.014283,0.004552
179873,0.009221,0.001888
109195,0.029289,0.160206
151749,0.028747,0.024615
114065,0.01139,0.005292
7594,0.013379,0.012184
186303,0.005786,0.003893
87232,0.006147,0.001923
218881,0.010306,0.02684
30463,0.004339,0.001572
105942,0.009221,0.004162
4534,0.024769,0.043088
143007,0.00452,0.006591
32665,0.00904,0.008712
38610,0.033086,0.132292
204936,0.012837,0.016308
166966,0.055505,0.025701
50410,0.003435,0.003676
215182,0.007955,0.017598
146489,0.001989,0.004566
145403,0.004882,0.001303
30275,0.070873,0.019048
197517,0.018442,0.006766
217087,0.025493,0.009647
177262,0.005424,0.00779
20214,0.012837,0.015888
80312,0.046285,0.046789
105854,0.026035,0.045331
118657,0.022961,0.022705
166204,0.148978,0.101344
162791,0.050805,0.032538
187316,0.018622,0.009082
114906,0.044296,0.080446
210246,0.001085,0.001924
154911,0.02043,0.010696
29654,0.023865,0.022755
170321,0.015187,0.023188
23859,0.01121,0.005423
58850,0.008498,0.001318
42676,0.026758,0.01232
185800,0.033086,0.085095
163941,0.024227,0.056109
162104,0.025131,0.014603
116428,0.024589,0.020219
115069,0.011752,0.005825
209862,0.017176,0.021676
96421,0.000181,0.000172
51041,0.022057,0.008881
214284,0.013198,0.007162
85705,0.030374,0.088261
206632,0.018261,0.019085
32222,0.023504,0.014812
87552,0.02025,0.011421
29602,0.005605,0.007396
88548,0.001085,0.004368
145731,0.005786,0.00053
87030,0,0.001174
213779,0.024227,0.013321
168136,0.019526,0.126525
164251,0.075574,0.057019
30136,0.016814,0.013842
44820,0.017176,0.017659
118699,0.008498,0.029674
157024,0.021334,0.045701
95410,0.007232,0.021145
97744,0.005424,0.005477
103835,0.001989,0.001043
86011,0.006328,0.005347
206387,0.011029,0.031962
57850,0.008678,0.009458
50109,0.02712,0.025275
90353,0.014102,0.01726
89097,0.020611,0.016463
210824,0.038329,0.044217
153020,0.010125,0.014678
97535,0.014826,0.017451
156402,0.01573,0.004382
108544,0.00452,0.011258
208321,0.014283,0.023192
51348,0.135419,0.17261
195300,0.007594,0.001607
140233,0.008317,0.017578
44297,0.005966,0.006096
142425,0.010306,0.003058
75311,0.024227,0.028196
60619,0.03851,0.072527
168723,0.010848,0.011637
58697,0.011029,0.012302
153258,0.075755,0.22625
107367,0.008136,0.00997
100130,0.034352,0.006759
144025,0.012114,0.014703
129705,0.02043,0.02744
198863,0.011752,0.009885
131678,0.007413,0.009394
176500,0.000723,0.002328
73542,0.012294,0.021861
130879,0.012114,0.028007
49697,0.007413,0.004648
108763,0.002893,0.001359
17157,0.01121,0.01118
206523,0.009221,0.009151
165408,0.105948,0.181086
48662,0.01573,0.008208
84209,0.006328,0.00925
158585,0.006328,0.004417
48141,0.009402,0.006984
190679,0.003435,0.001195
77662,0.048093,0.042842
108862,0.004882,0.002754
175402,0.00669,0.020087
192466,0.007051,0.012019
189406,0.050805,0.034478
132760,0.019165,0.033166
87338,0.037245,0.066807
39003,0.005966,0.010295
125609,0.059121,0.062038
71501,0.01808,0.019266
32899,0.003978,0.000948
175401,0.015006,0.029112
176742,0.016453,0.019898
61754,0.004882,0.000902
68552,0.0226,0.07655
206817,0.024046,0.01426
31595,0.014283,0.010519
131065,0.003797,0.007584
217770,0.007594,0.021152
189635,0.01139,0.025331
98672,0.007774,0.001951
76239,0.039053,0.021206
84271,0.016272,0.020442
205876,0.011933,0.008213
94897,0.019165,0.012539
114061,0.029109,0.009876
93445,0.191828,0.129799
209034,0.015187,0.013794
83851,0.010667,0.01184
48081,0.007774,0.007941
131034,0.017899,0.089433
7440,0.060206,0.085028
211170,0.025312,0.028399
39190,0.030555,0.021737
97171,0.021334,0.024756
27146,0.030917,0.013957
30050,0.018984,0.022888
143421,0.019888,0.011011
136409,0.009582,0.009908
78286,0.005062,0.002618
103974,0.033629,0.030865
115704,0.003797,0.008661
192254,0.010667,0.006682
208264,0.033267,0.05396
135372,0.010667,0.018205
212343,0.050081,0.023978
47554,0.029832,0.044123
12886,0.00235,0.088651
46010,0.026758,0.010123
121928,0.000181,0.000229
41611,0.003797,0.031784
119982,0.007774,0.001763
118697,0.01573,0.03328
56671,0.018442,0.019723
66825,0.027301,0.041593
79893,0.037064,0.045051
205428,0.008859,0.002396
27193,0.004701,0.006899
130504,0.001085,0.000484
169179,0.011029,0.015372
209031,0.013379,0.012149
130147,0,0.000251
48606,0.046827,0.113003
123572,0.008498,0.015453
181673,0.00904,0.004442
42708,0.002712,0.002465
88475,0.015006,0.047949
108824,0.023865,0.043839
44444,0.016091,0.024728
191257,0.017899,0.032528
175222,0.004882,0.006627
211276,0.024589,0.037872
211209,0.015368,0.009275
120958,0.026216,0.015195
132233,0.009582,0.007138
192931,0.004339,0.000598
17270,0.011571,0.01481
140092,0.006328,0.013313
3483,0.004882,0.015628
41771,0.003435,0.002391
21301,0.003797,0.002726
155356,0.005062,0.001653
151009,0.003616,0.000518
196851,0.004339,0.002505
211487,0.030917,0.045444
191787,0.00669,0.002658
55740,0.003254,0.000275
176423,0.01121,0.016305
109843,0.023685,0.015082
46227,0.071054,0.047177
143941,0.016634,0.041711
118284,0.011571,0.008207
164615,0.019526,0.005479
150408,0.030917,0.057291
74039,0.096004,0.170627
75029,0.000723,0
213347,0.046465,0.050031
122249,0.009944,0.01084
73273,0.001266,0.000902
23690,0.01121,0.01161
3223,0.079009,0.037536
163816,0.020611,0.008442
125812,0.003435,0.002033
211216,0.013379,0.018284
141809,0.089857,0.053468
19927,0.05424,0.026257
95415,0.006509,0.010814
182681,0.008136,0.018418
205685,0.003616,0.002519
90960,0.003435,0.00387
210060,0.037606,0.009473
116103,0.003616,0.000805
162981,0.014283,0.029859
21471,0.014645,0.004978
181076,0.00669,0.006595
109779,0.028385,0.047056
148366,0.001266,0.000675
170856,0.014645,0.008336
140307,0.000542,0
204553,0.008317,0.011611
153238,0.019707,0.005337
108080,0.001989,0.00037
162199,0.075032,0.141477
206274,0.010306,0.005294
166351,0.01591,0.021448
207404,0.00217,0.002314
54470,0.007232,0.005025
179639,0.060749,0.052163
188276,0.025854,0.047442
88145,0.000181,0.000783
129568,0.004882,0.001683
161033,0.005062,0.001494
217533,0.000362,0.00024
48123,0.013379,0.041074
147937,0.012837,0.005667
105848,0.010667,0.00348
148407,0.015549,0.024215
84742,0.024408,0.037968
132501,0.051889,0.063104
159487,0.041945,0.052942
207623,0.008498,0.00606
162148,0.011571,0.003433
13312,0.087868,0.025046
36097,0.007232,0.003628
115982,0.007594,0.006804
